pid,ocr,jpg,chunk count,ignore count,ignore percentage,dictionary count,dictionary percentage (of total),dictionary percentage (of non-ignored)
hale:115295,https://hale.archives.caltech.edu/islandora/object/hale:115295/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:115295/datastream/JPG/view,117,47,40.17094017,53,45.2991453,75.71428571
hale:75755,https://hale.archives.caltech.edu/islandora/object/hale:75755/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:75755/datastream/JPG/view,238,79,33.19327731,108,45.37815126,67.9245283
hale:63673,https://hale.archives.caltech.edu/islandora/object/hale:63673/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:63673/datastream/JPG/view,381,168,44.09448819,173,45.40682415,81.22065728
hale:14872,https://hale.archives.caltech.edu/islandora/object/hale:14872/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14872/datastream/JPG/view,233,71,30.472103,106,45.49356223,65.43209877
hale:89969,https://hale.archives.caltech.edu/islandora/object/hale:89969/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:89969/datastream/JPG/view,800,334,41.75,364,45.5,78.11158798
hale:102991,https://hale.archives.caltech.edu/islandora/object/hale:102991/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:102991/datastream/JPG/view,112,47,41.96428571,51,45.53571429,78.46153846
hale:72557,https://hale.archives.caltech.edu/islandora/object/hale:72557/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:72557/datastream/JPG/view,180,68,37.77777778,82,45.55555556,73.21428571
hale:73615,https://hale.archives.caltech.edu/islandora/object/hale:73615/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:73615/datastream/JPG/view,103,42,40.77669903,47,45.63106796,77.04918033
hale:11631,https://hale.archives.caltech.edu/islandora/object/hale:11631/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:11631/datastream/JPG/view,195,75,38.46153846,89,45.64102564,74.16666667
hale:33951,https://hale.archives.caltech.edu/islandora/object/hale:33951/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:33951/datastream/JPG/view,569,226,39.71880492,260,45.69420035,75.80174927
hale:60966,https://hale.archives.caltech.edu/islandora/object/hale:60966/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60966/datastream/JPG/view,151,39,25.82781457,69,45.69536424,61.60714286
hale:104258,https://hale.archives.caltech.edu/islandora/object/hale:104258/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:104258/datastream/JPG/view,409,139,33.98533007,187,45.72127139,69.25925926
hale:69946,https://hale.archives.caltech.edu/islandora/object/hale:69946/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:69946/datastream/JPG/view,413,167,40.43583535,189,45.76271186,76.82926829
hale:117198,https://hale.archives.caltech.edu/islandora/object/hale:117198/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:117198/datastream/JPG/view,168,69,41.07142857,77,45.83333333,77.77777778
hale:97549,https://hale.archives.caltech.edu/islandora/object/hale:97549/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:97549/datastream/JPG/view,85,27,31.76470588,39,45.88235294,67.24137931
hale:93543,https://hale.archives.caltech.edu/islandora/object/hale:93543/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:93543/datastream/JPG/view,634,210,33.12302839,291,45.89905363,68.63207547
hale:48280,https://hale.archives.caltech.edu/islandora/object/hale:48280/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48280/datastream/JPG/view,320,116,36.25,147,45.9375,72.05882353
hale:98382,https://hale.archives.caltech.edu/islandora/object/hale:98382/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:98382/datastream/JPG/view,555,215,38.73873874,255,45.94594595,75
hale:57945,https://hale.archives.caltech.edu/islandora/object/hale:57945/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:57945/datastream/JPG/view,174,47,27.01149425,80,45.97701149,62.99212598
hale:88968,https://hale.archives.caltech.edu/islandora/object/hale:88968/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:88968/datastream/JPG/view,113,45,39.82300885,52,46.01769912,76.47058824
hale:116094,https://hale.archives.caltech.edu/islandora/object/hale:116094/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:116094/datastream/JPG/view,278,108,38.84892086,128,46.04316547,75.29411765
hale:34180,https://hale.archives.caltech.edu/islandora/object/hale:34180/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34180/datastream/JPG/view,254,76,29.92125984,117,46.06299213,65.73033708
hale:45071,https://hale.archives.caltech.edu/islandora/object/hale:45071/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:45071/datastream/JPG/view,221,61,27.60180995,102,46.15384615,63.75
hale:122638,https://hale.archives.caltech.edu/islandora/object/hale:122638/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:122638/datastream/JPG/view,104,43,41.34615385,48,46.15384615,78.68852459
hale:93372,https://hale.archives.caltech.edu/islandora/object/hale:93372/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:93372/datastream/JPG/view,91,41,45.05494505,42,46.15384615,84
hale:100174,https://hale.archives.caltech.edu/islandora/object/hale:100174/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:100174/datastream/JPG/view,249,66,26.5060241,115,46.18473896,62.84153005
hale:31954,https://hale.archives.caltech.edu/islandora/object/hale:31954/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31954/datastream/JPG/view,459,151,32.89760349,212,46.18736383,68.83116883
hale:103695,https://hale.archives.caltech.edu/islandora/object/hale:103695/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:103695/datastream/JPG/view,119,44,36.97478992,55,46.21848739,73.33333333
hale:33265,https://hale.archives.caltech.edu/islandora/object/hale:33265/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:33265/datastream/JPG/view,463,189,40.82073434,214,46.22030238,78.10218978
hale:98289,https://hale.archives.caltech.edu/islandora/object/hale:98289/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:98289/datastream/JPG/view,504,179,35.51587302,233,46.23015873,71.69230769
hale:98240,https://hale.archives.caltech.edu/islandora/object/hale:98240/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:98240/datastream/JPG/view,186,52,27.95698925,86,46.23655914,64.17910448
hale:42794,https://hale.archives.caltech.edu/islandora/object/hale:42794/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:42794/datastream/JPG/view,147,42,28.57142857,68,46.2585034,64.76190476
hale:54251,https://hale.archives.caltech.edu/islandora/object/hale:54251/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54251/datastream/JPG/view,201,55,27.36318408,93,46.26865672,63.69863014
hale:16128,https://hale.archives.caltech.edu/islandora/object/hale:16128/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:16128/datastream/JPG/view,175,52,29.71428571,81,46.28571429,65.85365854
hale:15508,https://hale.archives.caltech.edu/islandora/object/hale:15508/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:15508/datastream/JPG/view,41,15,36.58536585,19,46.34146341,73.07692308
hale:62750,https://hale.archives.caltech.edu/islandora/object/hale:62750/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:62750/datastream/JPG/view,179,42,23.46368715,83,46.36871508,60.58394161
hale:111699,https://hale.archives.caltech.edu/islandora/object/hale:111699/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111699/datastream/JPG/view,194,57,29.3814433,90,46.39175258,65.69343066
hale:34687,https://hale.archives.caltech.edu/islandora/object/hale:34687/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34687/datastream/JPG/view,112,38,33.92857143,52,46.42857143,70.27027027
hale:110812,https://hale.archives.caltech.edu/islandora/object/hale:110812/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:110812/datastream/JPG/view,140,59,42.14285714,65,46.42857143,80.24691358
hale:71373,https://hale.archives.caltech.edu/islandora/object/hale:71373/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:71373/datastream/JPG/view,943,387,41.03923648,438,46.44750795,78.77697842
hale:120416,https://hale.archives.caltech.edu/islandora/object/hale:120416/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:120416/datastream/JPG/view,269,114,42.37918216,125,46.46840149,80.64516129
hale:90490,https://hale.archives.caltech.edu/islandora/object/hale:90490/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:90490/datastream/JPG/view,200,66,33,93,46.5,69.40298507
hale:93722,https://hale.archives.caltech.edu/islandora/object/hale:93722/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:93722/datastream/JPG/view,486,197,40.53497942,226,46.50205761,78.20069204
hale:48057,https://hale.archives.caltech.edu/islandora/object/hale:48057/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48057/datastream/JPG/view,447,100,22.37136465,208,46.53243848,59.94236311
hale:74465,https://hale.archives.caltech.edu/islandora/object/hale:74465/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74465/datastream/JPG/view,303,130,42.90429043,141,46.53465347,81.50289017
hale:73784,https://hale.archives.caltech.edu/islandora/object/hale:73784/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:73784/datastream/JPG/view,159,65,40.88050314,74,46.5408805,78.72340426
hale:117974,https://hale.archives.caltech.edu/islandora/object/hale:117974/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:117974/datastream/JPG/view,249,92,36.94779116,116,46.58634538,73.88535032
hale:54506,https://hale.archives.caltech.edu/islandora/object/hale:54506/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54506/datastream/JPG/view,264,87,32.95454545,123,46.59090909,69.49152542
hale:46669,https://hale.archives.caltech.edu/islandora/object/hale:46669/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:46669/datastream/JPG/view,289,119,41.17647059,135,46.71280277,79.41176471
hale:124917,https://hale.archives.caltech.edu/islandora/object/hale:124917/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:124917/datastream/JPG/view,351,133,37.89173789,164,46.72364672,75.2293578
hale:50360,https://hale.archives.caltech.edu/islandora/object/hale:50360/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:50360/datastream/JPG/view,276,79,28.62318841,129,46.73913043,65.4822335
hale:97364,https://hale.archives.caltech.edu/islandora/object/hale:97364/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:97364/datastream/JPG/view,92,28,30.43478261,43,46.73913043,67.1875
hale:12027,https://hale.archives.caltech.edu/islandora/object/hale:12027/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:12027/datastream/JPG/view,231,66,28.57142857,108,46.75324675,65.45454545
hale:65968,https://hale.archives.caltech.edu/islandora/object/hale:65968/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:65968/datastream/JPG/view,139,52,37.41007194,65,46.76258993,74.71264368
hale:47307,https://hale.archives.caltech.edu/islandora/object/hale:47307/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47307/datastream/JPG/view,124,48,38.70967742,58,46.77419355,76.31578947
hale:23712,https://hale.archives.caltech.edu/islandora/object/hale:23712/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:23712/datastream/JPG/view,233,74,31.75965665,109,46.78111588,68.55345912
hale:38344,https://hale.archives.caltech.edu/islandora/object/hale:38344/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:38344/datastream/JPG/view,282,98,34.75177305,132,46.80851064,71.73913043
hale:53230,https://hale.archives.caltech.edu/islandora/object/hale:53230/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:53230/datastream/JPG/view,188,68,36.17021277,88,46.80851064,73.33333333
hale:63765,https://hale.archives.caltech.edu/islandora/object/hale:63765/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:63765/datastream/JPG/view,141,56,39.71631206,66,46.80851064,77.64705882
hale:37887,https://hale.archives.caltech.edu/islandora/object/hale:37887/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:37887/datastream/JPG/view,472,136,28.81355932,221,46.8220339,65.77380952
hale:105186,https://hale.archives.caltech.edu/islandora/object/hale:105186/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:105186/datastream/JPG/view,222,75,33.78378378,104,46.84684685,70.74829932
hale:71003,https://hale.archives.caltech.edu/islandora/object/hale:71003/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:71003/datastream/JPG/view,160,66,41.25,75,46.875,79.78723404
hale:118044,https://hale.archives.caltech.edu/islandora/object/hale:118044/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:118044/datastream/JPG/view,560,252,45,263,46.96428571,85.38961039
hale:102670,https://hale.archives.caltech.edu/islandora/object/hale:102670/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:102670/datastream/JPG/view,500,170,34,235,47,71.21212121
hale:14735,https://hale.archives.caltech.edu/islandora/object/hale:14735/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14735/datastream/JPG/view,217,50,23.04147465,102,47.00460829,61.07784431
hale:15550,https://hale.archives.caltech.edu/islandora/object/hale:15550/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:15550/datastream/JPG/view,34,12,35.29411765,16,47.05882353,72.72727273
hale:81934,https://hale.archives.caltech.edu/islandora/object/hale:81934/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:81934/datastream/JPG/view,255,94,36.8627451,120,47.05882353,74.53416149
hale:103315,https://hale.archives.caltech.edu/islandora/object/hale:103315/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:103315/datastream/JPG/view,206,70,33.98058252,97,47.08737864,71.32352941
hale:89716,https://hale.archives.caltech.edu/islandora/object/hale:89716/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:89716/datastream/JPG/view,293,113,38.5665529,138,47.09897611,76.66666667
hale:119146,https://hale.archives.caltech.edu/islandora/object/hale:119146/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119146/datastream/JPG/view,329,132,40.12158055,155,47.11246201,78.68020305
